"tile_id","SRR13404367","SRR13404368","SRR13404369","SRR13404370","SRR13404371","SRR13404372","SRR13404373","SRR13404374","SRR13404375","SRR13404376","SRR13404377","SRR13404378","SRR13404379","SRR13404380","SRR13404381","SRR13404382","SRR13404383","SRR13404384","SRR13404385","SRR13404386","SRR13404387","SRR13404388"
"chr21_13345001_13355000",0.666666666666667,0.4,0.333333333333333,0.75,0.6,0.928571428571429,0.333333333333333,0.625,0.444444444444444,0.571428571428571,0.625,0.666666666666667,0.7,0.7,0.833333333333333,0.454545454545455,0.764705882352941,0.384615384615385,NA,0.4,0.833333333333333,0.615384615384615
"chr21_13350001_13360000",1,0.25,0.25,NA,0.75,0.75,0,0.6,NA,0.571428571428571,0.5,NA,0.714285714285714,0.2,0.666666666666667,0.529411764705882,0.8,0.25,NA,0.1,1,0.5
"chr21_13355001_13365000",0.692307692307692,0.642857142857143,0.619047619047619,0.333333333333333,0.6,0.8,0.444444444444444,0.625,0.857142857142857,0.5,0.625,0.333333333333333,0.785714285714286,0.571428571428571,0.739130434782609,0.538461538461538,0.571428571428571,0.222222222222222,0.384615384615385,0.695652173913043,0.875,0.851851851851852
"chr21_13360001_13370000",0.789473684210526,0.842105263157895,0.740740740740741,0.56,0.6,0.636363636363636,0.818181818181818,0.733333333333333,0.823529411764706,0.333333333333333,0.6,NA,0.6875,0.583333333333333,0.846153846153846,0.705882352941177,0.166666666666667,0.222222222222222,0.461538461538462,0.833333333333333,0.75,0.861111111111111
"chr21_13365001_13375000",1,1,0.782608695652174,0.735294117647059,0.8,0.65,0.933333333333333,0.84,0.692307692307692,0.625,0.5,0.857142857142857,0.363636363636364,0.5,0.875,1,0.620689655172414,0.555555555555556,0.25,0.8,1,0.75
"chr21_13370001_13380000",1,0.75,0.75,0.888888888888889,0.846153846153846,0.91304347826087,0.857142857142857,0.8,1,0.555555555555556,0.777777777777778,0.833333333333333,0.363636363636364,0.666666666666667,0.8,NA,0.666666666666667,0.736842105263158,0.142857142857143,0.846153846153846,0.888888888888889,0.692307692307692
"chr21_13375001_13385000",0.888888888888889,0.416666666666667,0.666666666666667,0.625,0.923076923076923,0.857142857142857,0.625,0.75,0.8,0.166666666666667,0.6,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.285714285714286,0.9,0.2,0.75,0.88235294117647,0.666666666666667
"chr21_13380001_13390000",0.833333333333333,0.444444444444444,0.75,0.615384615384615,0.888888888888889,0.571428571428571,0.625,0.333333333333333,0.615384615384615,0.2,0,0.333333333333333,0.75,0.333333333333333,0.444444444444444,0.2,0.8,0.4,NA,0.5,0.941176470588235,0.555555555555556
"chr21_13385001_13395000",0.384615384615385,NA,0.714285714285714,0.5,0.333333333333333,0.6,0.75,0.222222222222222,0.714285714285714,0.692307692307692,0.75,0.588235294117647,0.363636363636364,0,0.2,0.777777777777778,0.6,0.4,0.333333333333333,0.285714285714286,0.714285714285714,0.714285714285714
"chr21_13390001_13400000",0.476190476190476,1,0.6,0.363636363636364,0.769230769230769,0.789473684210526,0.538461538461538,0.285714285714286,0.692307692307692,0.68421052631579,0.789473684210526,0.571428571428571,0.571428571428571,0.181818181818182,0.294117647058824,0.8,0.454545454545455,NA,0.32,0.4,0.555555555555556,0.666666666666667
"chr21_13395001_13405000",0.722222222222222,0.8,0.384615384615385,0.3,0.692307692307692,0.681818181818182,0.608695652173913,0.714285714285714,0.625,0.461538461538462,0.631578947368421,0.384615384615385,0.777777777777778,0.25,0.375,NA,0.555555555555556,0.333333333333333,0.375,0.75,0.7,0.642857142857143
"chr21_13400001_13410000",0.826086956521739,0.588235294117647,0.75,0.538461538461538,0.7,0.4,0.636363636363636,0.666666666666667,0.692307692307692,0.444444444444444,0.75,0.6,0.68421052631579,0.6,0.857142857142857,0.769230769230769,0.705882352941177,NA,0.64,0.8,0.777777777777778,0.5625
"chr21_13405001_13415000",0.740740740740741,0.526315789473684,0.75,0.526315789473684,0.636363636363636,0.909090909090909,0.714285714285714,0.3,0.642857142857143,0.642857142857143,0.875,0.724137931034483,0.615384615384615,0.615384615384615,0.714285714285714,0.6875,0.655172413793103,1,0.607142857142857,0.461538461538462,0.545454545454545,0.692307692307692
"chr21_13410001_13420000",0.666666666666667,0.533333333333333,0.8,0.588235294117647,0.6,0.842105263157895,0.64,0.653846153846154,0.615384615384615,0.666666666666667,0.444444444444444,0.8,0.3125,0.421052631578947,0.541666666666667,0.538461538461538,0.708333333333333,0.769230769230769,0.615384615384615,0.428571428571429,0.444444444444444,0.875
"chr21_13415001_13425000",0.642857142857143,0.636363636363636,1,0.666666666666667,0.8,0.833333333333333,0.666666666666667,0.842105263157895,0.911764705882353,0.740740740740741,0.555555555555556,0.8125,0.5,0.451612903225806,0.636363636363636,0.648648648648649,0.586206896551724,0.75,0.565217391304348,0.571428571428571,0.555555555555556,0.769230769230769
"chr21_13420001_13430000",0.619047619047619,0.676470588235294,0.923076923076923,0.666666666666667,0.6,0.833333333333333,0.777777777777778,0.4375,0.853658536585366,0.869565217391304,0.777777777777778,0.791666666666667,0.666666666666667,0.65625,0.7,0.755555555555556,0.518518518518518,0.88235294117647,0.527777777777778,0.75,0.6,0.8125
"chr21_13425001_13435000",0.458333333333333,0.739130434782609,0.833333333333333,0.866666666666667,0.55,0.789473684210526,0.772727272727273,0.592592592592593,0.777777777777778,0.733333333333333,0.866666666666667,0.7,0.785714285714286,0.714285714285714,0.703703703703704,0.807692307692308,0.75,0.76,0.565217391304348,0.75,0.6875,0.75
"chr21_13430001_13440000",0.541666666666667,0.846153846153846,0.428571428571429,0.818181818181818,0.857142857142857,0.833333333333333,0.833333333333333,0.578947368421053,0.714285714285714,0.578947368421053,0.642857142857143,0.666666666666667,0.888888888888889,0.6,0.875,0.647058823529412,0.714285714285714,0.65,0.45,0.625,0.642857142857143,0.857142857142857
"chr21_13435001_13445000",0.785714285714286,0.714285714285714,0.384615384615385,0.714285714285714,0.875,0.714285714285714,0.625,0.166666666666667,0.75,0.75,0.25,0.555555555555556,1,0.6,0.875,0.571428571428571,0.733333333333333,0.666666666666667,0.6,0.6,0.5,0.875
"chr21_13440001_13450000",0.846153846153846,0.625,0.692307692307692,0.857142857142857,0.826086956521739,0.777777777777778,0.666666666666667,0.526315789473684,0.625,0.823529411764706,0.375,0.857142857142857,0.416666666666667,0.75,0.555555555555556,0.555555555555556,0.866666666666667,0.470588235294118,0.6,0.739130434782609,0.6,0.857142857142857
"chr21_13445001_13455000",0.80952380952381,0.65,0.692307692307692,0.588235294117647,0.628571428571429,0.785714285714286,0.888888888888889,0.633333333333333,0.533333333333333,0.666666666666667,0.619047619047619,0.947368421052632,0.433333333333333,0.592592592592593,0.461538461538462,0.625,0.655172413793103,0.35,0.411764705882353,0.794117647058823,0.666666666666667,1
"chr21_13450001_13460000",0.823529411764706,0.782608695652174,0.666666666666667,0.5,0.466666666666667,0.8125,0.75,0.68,0.594594594594595,0.705882352941177,0.666666666666667,0.9375,0.606060606060606,0.607142857142857,0.4375,0.666666666666667,0.434782608695652,0.555555555555556,0.416666666666667,0.733333333333333,0.4,1
"chr21_13455001_13465000",0.857142857142857,0.866666666666667,0.857142857142857,0.5,0.727272727272727,1,0.65,0.615384615384615,0.571428571428571,0.923076923076923,0.789473684210526,0.785714285714286,0.652173913043478,0.888888888888889,0.636363636363636,0.666666666666667,0.4,1,0.625,0.75,0.6,0.777777777777778
"chr21_13460001_13470000",0.714285714285714,1,1,0.583333333333333,0.875,0.75,0.642857142857143,0.75,0.846153846153846,1,0.8,0.5,0.714285714285714,0.769230769230769,0.8,0.636363636363636,0.583333333333333,1,0.357142857142857,0.75,1,0.692307692307692
"chr21_13465001_13475000",0.823529411764706,0.9,0.8,0.909090909090909,0.875,0.733333333333333,0.7,0.894736842105263,0.714285714285714,0.769230769230769,0.875,0.789473684210526,0.9,0.8125,0.75,0.5,0.80952380952381,0.666666666666667,0.55,0.785714285714286,0.8,0.733333333333333
"chr21_13470001_13480000",0.727272727272727,0.6875,0.75,0.777777777777778,0.636363636363636,0.72,0.818181818181818,0.866666666666667,0.625,0.533333333333333,0.833333333333333,0.764705882352941,0.923076923076923,0.863636363636364,0.666666666666667,0.736842105263158,0.916666666666667,0.625,0.620689655172414,0.8125,0.75,0.727272727272727
"chr21_13475001_13485000",0.714285714285714,0.65,0.88235294117647,0.75,0.416666666666667,0.80952380952381,0.666666666666667,0.916666666666667,0.666666666666667,0.571428571428571,0.769230769230769,0.631578947368421,0.545454545454545,0.692307692307692,0.647058823529412,0.782608695652174,0.6,0.857142857142857,0.545454545454545,0.625,NA,0.772727272727273
"chr21_13480001_13490000",0.833333333333333,0.777777777777778,1,1,0.4,0.631578947368421,0.6,0.875,0.692307692307692,0.789473684210526,0.769230769230769,0.642857142857143,0.65,0.615384615384615,0.789473684210526,0.583333333333333,0.666666666666667,0.866666666666667,0.714285714285714,0.727272727272727,NA,0.785714285714286
"chr21_13485001_13495000",0.869565217391304,0.777777777777778,0.583333333333333,0.85,0.444444444444444,0.625,0.833333333333333,0.791666666666667,0.909090909090909,0.846153846153846,0.666666666666667,0.68,0.652173913043478,0.631578947368421,0.717948717948718,0.578947368421053,0.666666666666667,0.705882352941177,0.851851851851852,0.8,1,0.5
"chr21_13490001_13500000",0.88235294117647,0.333333333333333,0.333333333333333,0.636363636363636,0.6,0.75,0.764705882352941,0.727272727272727,0.75,0.727272727272727,0.714285714285714,0.611111111111111,0.555555555555556,0.642857142857143,0.736842105263158,0.666666666666667,0.833333333333333,0.333333333333333,0.777777777777778,0.666666666666667,0.533333333333333,0.5
"chr21_13495001_13505000",0.923076923076923,0.333333333333333,0.428571428571429,0.5625,0.75,0.727272727272727,0.8,0.764705882352941,0.724137931034483,0.724137931034483,0.789473684210526,0.555555555555556,0.791666666666667,0.863636363636364,0.833333333333333,0.875,0.833333333333333,0.428571428571429,0.31578947368421,0.75,0.5,0.8
"chr21_13500001_13510000",0.888888888888889,0.375,0.625,0.833333333333333,0.777777777777778,0.666666666666667,0.857142857142857,1,0.944444444444444,0.8,0.727272727272727,0.8,0.666666666666667,0.766666666666667,0.8,1,0.6875,NA,0.266666666666667,0.857142857142857,NA,0.888888888888889
"chr21_13505001_13515000",0.7,0.25,0.916666666666667,1,0.461538461538462,NA,0.555555555555556,1,0.888888888888889,0.769230769230769,0.8,0.7,0.727272727272727,0.45,0.642857142857143,0.4,0.625,NA,0.571428571428571,NA,0.666666666666667,0.8
"chr21_13510001_13520000",0.91304347826087,0.357142857142857,0.8,0.833333333333333,0.789473684210526,0.857142857142857,0.636363636363636,0.916666666666667,0.166666666666667,0.434782608695652,0.894736842105263,0.823529411764706,0.925925925925926,0.666666666666667,0.6,0.75,0.8,0.384615384615385,0.8,0.9,1,0.866666666666667
"chr21_13515001_13525000",0.8,0.615384615384615,0.5,0.75,1,0.842105263157895,0.5,0.888888888888889,0.6,0.32,0.923076923076923,0.923076923076923,0.916666666666667,0.916666666666667,0.666666666666667,0.764705882352941,0.8,0.333333333333333,0.846153846153846,1,NA,0.866666666666667
"chr21_13520001_13530000",0.692307692307692,0.88235294117647,0.666666666666667,0.769230769230769,1,0.8,0.166666666666667,0.5,0.88235294117647,0.458333333333333,0.875,0.714285714285714,0.846153846153846,0.7,0.642857142857143,0.6,0.666666666666667,0.5625,0.6,1,NA,0.875
"chr21_13525001_13535000",1,0.857142857142857,0.8,0.785714285714286,1,NA,0.2,0.4,0.866666666666667,0.555555555555556,0.769230769230769,0.642857142857143,0.933333333333333,0.285714285714286,0.692307692307692,0.8,0.782608695652174,0.615384615384615,0.8,0.916666666666667,0.25,0.769230769230769
"chr21_13530001_13540000",0.941176470588235,0.857142857142857,0.75,0.833333333333333,1,NA,0.6,0.428571428571429,0.88235294117647,0.4375,0.681818181818182,0.615384615384615,0.909090909090909,0.181818181818182,0.444444444444444,0.727272727272727,0.5,0.526315789473684,0.722222222222222,0.642857142857143,0.333333333333333,0.736842105263158
"chr21_13535001_13545000",0.666666666666667,0.857142857142857,0.583333333333333,0.75,0.6,0.571428571428571,0.777777777777778,0.444444444444444,0.739130434782609,0.428571428571429,0.789473684210526,0.75,0.791666666666667,0.333333333333333,0.625,0.705882352941177,0.428571428571429,0.533333333333333,0.705882352941177,0.333333333333333,0.833333333333333,0.8
"chr21_13540001_13550000",0.6,0.461538461538462,0.214285714285714,0.333333333333333,0.692307692307692,0.666666666666667,0.6,NA,0.4375,0.571428571428571,0.666666666666667,0.625,0.571428571428571,0.285714285714286,0.777777777777778,NA,0.333333333333333,0.571428571428571,0.8,0.1,0.833333333333333,0.285714285714286
"chr21_13545001_13555000",0.653846153846154,0.782608695652174,0.375,0.702702702702703,1,1,0.833333333333333,0.692307692307692,0.583333333333333,0.714285714285714,0.692307692307692,0.625,0.863636363636364,0.533333333333333,0.76,0.941176470588235,0.535714285714286,0.6,NA,0.6,NA,0.384615384615385
"chr21_13550001_13560000",0.666666666666667,0.954545454545455,0.714285714285714,0.731707317073171,0.916666666666667,0.875,0.714285714285714,0.8,1,0.8,0.666666666666667,0.583333333333333,1,0.8,0.787878787878788,0.944444444444444,0.791666666666667,0.615384615384615,0.666666666666667,0.608695652173913,NA,0.75
"chr21_13555001_13565000",0.8,0.866666666666667,0.769230769230769,0.75,0.666666666666667,0.785714285714286,0.5,0.6,0.615384615384615,0.75,0.583333333333333,0.3,0.384615384615385,0.458333333333333,0.705882352941177,0.75,0.909090909090909,0.75,0.785714285714286,0.625,NA,0.833333333333333
"chr21_13560001_13570000",0.75,0.571428571428571,0.692307692307692,0.6,0.666666666666667,0.75,0.5,0.444444444444444,0.6,0.9,NA,0.5,0.5625,0.476190476190476,0.625,NA,0.857142857142857,0.666666666666667,0.75,0.625,0.666666666666667,NA
"chr21_13565001_13575000",0.947368421052632,0.736842105263158,0.666666666666667,0.75,0.875,0.916666666666667,0.625,0.739130434782609,0.8,0.583333333333333,0.576923076923077,0.842105263157895,1,1,0.705882352941177,0.529411764705882,0.8,0.666666666666667,0.733333333333333,0.2,0.857142857142857,0.928571428571429
"chr21_13570001_13580000",0.916666666666667,0.833333333333333,0.615384615384615,0.615384615384615,0.5,0.727272727272727,0.625,0.692307692307692,0.588235294117647,0.285714285714286,0.645161290322581,0.80952380952381,0.84,0.923076923076923,0.6,0.608695652173913,0.916666666666667,0.733333333333333,0.8,0.583333333333333,0.8125,0.933333333333333
"chr21_13575001_13585000",0.758620689655172,0.875,0.761904761904762,0.592592592592593,0.333333333333333,0.702702702702703,0.875,0.703703703703704,0.652173913043478,0.666666666666667,0.666666666666667,0.789473684210526,0.666666666666667,0.777777777777778,0.714285714285714,0.692307692307692,0.727272727272727,0.705882352941177,0.8,0.764705882352941,0.7,0.857142857142857
"chr21_13580001_13590000",0.727272727272727,0.9,0.866666666666667,0.652173913043478,0.357142857142857,0.631578947368421,0.928571428571429,0.75,0.866666666666667,0.833333333333333,0.230769230769231,0.9,0.75,0.642857142857143,0.857142857142857,0.625,0.647058823529412,0.571428571428571,0.846153846153846,0.777777777777778,0.833333333333333,0.8
"chr21_13585001_13595000",NA,NA,NA,NA,0.333333333333333,0,NA,0.333333333333333,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
"chr21_13590001_13600000",NA,NA,0.75,1,NA,0.8,NA,0.666666666666667,0.88235294117647,NA,NA,0.25,1,NA,NA,NA,NA,NA,0.6,NA,NA,0.75
"chr21_13595001_13605000",NA,0.4,0.666666666666667,1,NA,0.8,NA,0.5,0.888888888888889,NA,0.75,0.6875,1,1,NA,NA,NA,NA,0.6,0.666666666666667,NA,0.8
"chr21_13600001_13610000",NA,0.846153846153846,NA,NA,NA,NA,NA,NA,0.923076923076923,NA,0.857142857142857,0.785714285714286,1,1,NA,NA,NA,NA,0.888888888888889,NA,NA,0.941176470588235
"chr21_13605001_13615000",NA,0.888888888888889,NA,0.428571428571429,0.666666666666667,NA,NA,NA,0.916666666666667,NA,0.966666666666667,0.857142857142857,0.75,1,NA,NA,NA,NA,0.888888888888889,NA,NA,0.8
"chr21_13610001_13620000",NA,NA,NA,0.5,0.666666666666667,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,0.25
"chr21_13615001_13625000",NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"chr21_13620001_13630000",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"chr21_13625001_13635000",NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.75,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13630001_13640000",NA,0.333333333333333,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA,0.5
"chr21_13635001_13645000",NA,NA,NA,NA,NA,NA,NA,0.75,1,NA,NA,NA,0.571428571428571,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,0
"chr21_13640001_13650000",NA,NA,0.7,1,NA,NA,NA,0.571428571428571,0.928571428571429,NA,NA,0.4,0.4,0.714285714285714,NA,NA,NA,NA,0.5,0.25,NA,NA
"chr21_13645001_13655000",NA,NA,0.416666666666667,0.909090909090909,0.666666666666667,NA,NA,0.5,0.928571428571429,NA,0.75,0.5,0.25,0.857142857142857,NA,NA,NA,NA,0.666666666666667,0.5,NA,NA
"chr21_13650001_13660000",NA,0.666666666666667,0,0.875,0.666666666666667,NA,0.75,NA,1,NA,1,1,NA,0.857142857142857,NA,NA,NA,NA,NA,0.666666666666667,NA,NA
"chr21_13655001_13665000",NA,0.75,NA,0.666666666666667,NA,NA,0.75,NA,NA,NA,NA,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846153846153846
"chr21_13660001_13670000",NA,0.916666666666667,NA,0.625,1,NA,1,1,NA,NA,0.8,0.8,0.909090909090909,NA,NA,NA,NA,NA,0.9,NA,NA,0.818181818181818
"chr21_13665001_13675000",NA,0.875,NA,0.714285714285714,1,NA,NA,1,NA,NA,0.8,0.777777777777778,0.909090909090909,NA,NA,NA,NA,NA,0.9,NA,NA,0.8
"chr21_13670001_13680000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,NA,NA,NA,NA,NA,NA,NA,0.777777777777778
"chr21_13675001_13685000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,NA,NA,NA,NA,NA,NA,NA,0.75
"chr21_13680001_13690000",NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13685001_13695000",NA,0.333333333333333,NA,NA,NA,NA,0.25,0.6,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13690001_13700000",NA,0.333333333333333,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"chr21_13695001_13705000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA
"chr21_13705001_13715000",NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13710001_13720000",0.857142857142857,NA,NA,0.666666666666667,NA,NA,NA,1,NA,1,NA,1,NA,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13715001_13725000",0.916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.909090909090909,1,1,NA,NA,NA,NA,NA,NA
"chr21_13720001_13730000",1,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"chr21_13725001_13735000",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA
"chr21_13730001_13740000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA
"chr21_13735001_13745000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"chr21_13740001_13750000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"chr21_13750001_13760000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"chr21_13755001_13765000",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"chr21_13760001_13770000",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"chr21_13765001_13775000",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13770001_13780000",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_13775001_13785000",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.25,NA,0.666666666666667,0.8,NA,NA,NA,NA,0.666666666666667
"chr21_13780001_13790000",NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA,NA,NA,NA,0.2,NA,NA,0.75,NA,NA,0.333333333333333,NA,0.285714285714286
"chr21_13785001_13795000",NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,0.666666666666667,NA,NA,1,NA,0.6,1,0.8,NA,NA,NA,1,0
"chr21_13790001_13800000",NA,NA,NA,1,NA,NA,NA,NA,NA,0.666666666666667,0.25,NA,1,NA,0.571428571428571,1,NA,0.8,NA,NA,NA,NA
"chr21_13795001_13805000",0.8,1,1,0.714285714285714,0.857142857142857,1,1,1,0.8,0.6,0.25,1,0.8,1,0.384615384615385,1,0.4,0.714285714285714,0.5625,1,0.2,0.666666666666667
"chr21_13800001_13810000",0.777777777777778,1,0.833333333333333,0.821428571428571,0.894736842105263,0.625,1,1,0.8,0.833333333333333,0.461538461538462,1,0.904761904761905,0.944444444444444,0.625,1,0.2,0.785714285714286,0.631578947368421,0.9,0.6,0.666666666666667
